#  an         x(")        x_er(")     y(")        y_er(")    UT1-TAI(s)  UT1_er(s)     dX(")       dX_er(")    dY(")       dY_er(")
   1933.40   -0.105680    0.017239    0.258520    0.015813   0.0000150   0.0000000   -0.065698    0.000000   -0.012718    0.000000
   1933.45   -0.093198    0.016198    0.293534    0.014576   0.0002579   0.0000000   -0.064744    0.000000   -0.012892    0.000000
   1933.50   -0.055734    0.017698    0.297235    0.017240  -0.0002055   0.0000000   -0.063584    0.000000   -0.012962    0.000000
   1933.55   -0.023355    0.016764    0.272976    0.018129  -0.0000932   0.0000000   -0.062369    0.000000   -0.012896    0.000000
   1933.60    0.016759    0.016206    0.279636    0.017771   0.0001438   0.0000000   -0.061424    0.000000   -0.013038    0.000000
   1933.65    0.086489    0.017055    0.248780    0.017666  -0.0001108   0.0000000   -0.061003    0.000000   -0.013130    0.000000
   1933.70    0.062734    0.017527    0.234981    0.018239  -0.0000373   0.0000000   -0.060911    0.000000   -0.013293    0.000000
   1933.75    0.072222    0.016545    0.213310    0.015409  -0.0000215   0.0000000   -0.061363    0.000000   -0.013705    0.000000
   1933.80    0.075679    0.019161    0.185444    0.015438  -0.0001373   0.0000000   -0.062030    0.000000   -0.014265    0.000000
   1933.85    0.056887    0.024567    0.173044    0.020816  -0.0000336   0.0000000   -0.062879    0.000000   -0.014727    0.000000
   1933.90    0.031567    0.025161    0.147296    0.019846   0.0003220   0.0000000   -0.063477    0.000000   -0.015468    0.000000
   1933.95    0.051686    0.027806    0.119944    0.023827  -0.0001817   0.0000000   -0.064041    0.000000   -0.016048    0.000000
   1934.00    0.003238    0.030675    0.190126    0.027324   0.0000290   0.0000000   -0.064210    0.000000   -0.016434    0.000000
   1934.05   -0.018584    0.040296    0.174363    0.022423   0.0003384   0.0000000   -0.064198    0.000000   -0.016182    0.000000
   1934.10   -0.056936    0.030615    0.107867    0.028146  -0.0002308   0.0000000   -0.064256    0.000000   -0.015613    0.000000
   1934.15   -0.116872    0.025215    0.110019    0.023966  -0.0000157   0.0000000   -0.064398    0.000000   -0.014767    0.000000
   1934.20   -0.147095    0.026694    0.138702    0.022011   0.0001789   0.0000000   -0.064704    0.000000   -0.013744    0.000000
   1934.25   -0.139696    0.023361    0.135316    0.021878  -0.0000005   0.0000000   -0.065052    0.000000   -0.012850    0.000000
   1934.30   -0.159870    0.021422    0.169374    0.020154   0.0000016   0.0000000   -0.065437    0.000000   -0.012043    0.000000
   1934.35   -0.129880    0.018440    0.183212    0.015115  -0.0000111   0.0000000   -0.065365    0.000000   -0.011599    0.000000
   1934.40   -0.099577    0.023242    0.245794    0.024320  -0.0001928   0.0000000   -0.065049    0.000000   -0.011770    0.000000
   1934.45   -0.093476    0.019156    0.251822    0.016041  -0.0000902   0.0000000   -0.064197    0.000000   -0.011638    0.000000
   1934.50   -0.040779    0.018223    0.247269    0.016856   0.0003649   0.0000000   -0.062986    0.000000   -0.011851    0.000000
   1934.55   -0.017997    0.018558    0.266565    0.016930  -0.0001330   0.0000000   -0.061751    0.000000   -0.011954    0.000000
   1934.60    0.018330    0.019190    0.272817    0.017761   0.0000618   0.0000000   -0.060835    0.000000   -0.012109    0.000000
   1934.65    0.063035    0.015770    0.229997    0.013789   0.0002359   0.0000000   -0.060139    0.000000   -0.012032    0.000000
   1934.70    0.071590    0.017609    0.260761    0.019874  -0.0001477   0.0000000   -0.060165    0.000000   -0.012340    0.000000
   1934.75    0.051782    0.017127    0.249481    0.014672   0.0000559   0.0000000   -0.060482    0.000000   -0.012606    0.000000
   1934.80    0.047742    0.017664    0.225971    0.013576   0.0001772   0.0000000   -0.061150    0.000000   -0.013135    0.000000
   1934.85    0.025157    0.028704    0.186356    0.014914  -0.0000224   0.0000000   -0.061988    0.000000   -0.013838    0.000000
   1934.90    0.019508    0.023195    0.186245    0.024528  -0.0000850   0.0000000   -0.062782    0.000000   -0.014490    0.000000
   1934.95   -0.037038    0.037211    0.206521    0.026248   0.0002251   0.0000000   -0.063102    0.000000   -0.015032    0.000000
   1935.00    0.040594    0.032083    0.196563    0.029927  -0.0002086   0.0000000   -0.063387    0.000000   -0.015404    0.000000
   1935.05   -0.071031    0.034892    0.134801    0.036689   0.0001557   0.0000000   -0.063385    0.000000   -0.015101    0.000000
   1935.10    0.008369    0.034174    0.143901    0.021541   0.0001728   0.0000000   -0.063309    0.000000   -0.014499    0.000000
   1935.15   -0.023321    0.028377    0.164838    0.021624  -0.0002660   0.0000000   -0.063500    0.000000   -0.013456    0.000000
   1935.20   -0.044554    0.029099    0.178470    0.026859   0.0000538   0.0000000   -0.063700    0.000000   -0.012478    0.000000
   1935.25   -0.038649    0.017292    0.188609    0.020061   0.0000795   0.0000000   -0.064091    0.000000   -0.011490    0.000000
   1935.30   -0.028751    0.018782    0.191199    0.017965  -0.0003009   0.0000000   -0.064388    0.000000   -0.010681    0.000000
   1935.35   -0.021424    0.024282    0.219255    0.018570  -0.0000255   0.0000000   -0.064436    0.000000   -0.010419    0.000000
   1935.40   -0.008797    0.018781    0.193527    0.014597   0.0000060   0.0000000   -0.064087    0.000000   -0.010244    0.000000
   1935.45   -0.017703    0.018065    0.214290    0.019933  -0.0001637   0.0000000   -0.063220    0.000000   -0.010619    0.000000
   1935.50   -0.005101    0.016226    0.199130    0.015855   0.0000450   0.0000000   -0.062126    0.000000   -0.010768    0.000000
   1935.55   -0.009347    0.018001    0.181154    0.017406   0.0001485   0.0000000   -0.060805    0.000000   -0.010836    0.000000
   1935.60    0.022611    0.017771    0.171984    0.017802  -0.0001557   0.0000000   -0.059771    0.000000   -0.010962    0.000000
   1935.65   -0.015069    0.018568    0.167174    0.019107   0.0001786   0.0000000   -0.059179    0.000000   -0.011034    0.000000
   1935.70    0.006771    0.019914    0.181338    0.018070   0.0001389   0.0000000   -0.059098    0.000000   -0.010915    0.000000
   1935.75   -0.039471    0.028771    0.150116    0.015979  -0.0003214   0.0000000   -0.059393    0.000000   -0.011375    0.000000
   1935.80   -0.028707    0.027609    0.158564    0.017460   0.0001251   0.0000000   -0.060109    0.000000   -0.011951    0.000000
   1935.85   -0.059168    0.026695    0.154864    0.020733  -0.0000297   0.0000000   -0.060844    0.000000   -0.012584    0.000000
   1935.90   -0.061928    0.029268    0.161210    0.018057  -0.0000779   0.0000000   -0.061619    0.000000   -0.013296    0.000000
   1935.95   -0.072371    0.043434    0.169955    0.024315   0.0000767   0.0000000   -0.062246    0.000000   -0.013922    0.000000
   1936.00   -0.013068    0.036128    0.191832    0.024309   0.0001385   0.0000000   -0.062384    0.000000   -0.014178    0.000000
   1936.05   -0.061931    0.042943    0.242531    0.024771  -0.0000183   0.0000000   -0.062456    0.000000   -0.014133    0.000000
   1936.10   -0.051875    0.042945    0.243028    0.024515   0.0000890   0.0000000   -0.062421    0.000000   -0.013603    0.000000
   1936.15   -0.103341    0.029829    0.261189    0.018908  -0.0001051   0.0000000   -0.062377    0.000000   -0.012202    0.000000
   1936.20   -0.105866    0.029290    0.252392    0.021428  -0.0000818   0.0000000   -0.062678    0.000000   -0.011204    0.000000
   1936.25   -0.047137    0.024455    0.268519    0.023031   0.0002905   0.0000000   -0.062958    0.000000   -0.009988    0.000000
   1936.30   -0.047522    0.032509    0.273931    0.021227  -0.0001061   0.0000000   -0.063367    0.000000   -0.009101    0.000000
   1936.35   -0.009565    0.019669    0.278178    0.016521  -0.0001425   0.0000000   -0.063380    0.000000   -0.008683    0.000000
   1936.40   -0.000283    0.019273    0.247656    0.014979   0.0001224   0.0000000   -0.063013    0.000000   -0.008905    0.000000
   1936.45    0.042790    0.026296    0.240237    0.016375  -0.0000569   0.0000000   -0.062123    0.000000   -0.009212    0.000000
   1936.50    0.075077    0.023143    0.240538    0.020258   0.0000207   0.0000000   -0.060922    0.000000   -0.009468    0.000000
   1936.55    0.055852    0.017658    0.215137    0.018498   0.0001082   0.0000000   -0.059678    0.000000   -0.009665    0.000000
   1936.60    0.050299    0.018457    0.165376    0.020605  -0.0000408   0.0000000   -0.058606    0.000000   -0.009583    0.000000
   1936.65    0.044006    0.017564    0.142486    0.017251  -0.0001345   0.0000000   -0.058080    0.000000   -0.009605    0.000000
   1936.70    0.030742    0.017040    0.108680    0.017113   0.0001542   0.0000000   -0.057871    0.000000   -0.009817    0.000000
   1936.75   -0.000362    0.019563    0.076979    0.016538  -0.0000412   0.0000000   -0.058270    0.000000   -0.009927    0.000000
   1936.80   -0.016795    0.024083    0.086855    0.017776  -0.0002332   0.0000000   -0.058868    0.000000   -0.010616    0.000000
   1936.85   -0.029844    0.025927    0.082265    0.024607   0.0002487   0.0000000   -0.059591    0.000000   -0.011359    0.000000
   1936.90   -0.109689    0.035774    0.102691    0.024677  -0.0001885   0.0000000   -0.060391    0.000000   -0.011975    0.000000
   1936.95   -0.132319    0.042452    0.163487    0.030048  -0.0001027   0.0000000   -0.060869    0.000000   -0.012537    0.000000
   1937.00   -0.084212    0.029055    0.161709    0.026310   0.0002679   0.0000000   -0.061207    0.000000   -0.012903    0.000000
   1937.05   -0.114845    0.046376    0.212975    0.046011  -0.0000590   0.0000000   -0.061219    0.000000   -0.012952    0.000000
   1937.10   -0.118684    0.037880    0.213398    0.022224   0.0000500   0.0000000   -0.061189    0.000000   -0.012198    0.000000
   1937.15   -0.160573    0.027735    0.247892    0.018494   0.0001852   0.0000000   -0.061139    0.000000   -0.011153    0.000000
   1937.20   -0.117248    0.025919    0.255322    0.021835   0.0000915   0.0000000   -0.061436    0.000000   -0.009882    0.000000
   1937.25   -0.066045    0.025365    0.287635    0.022281  -0.0001563   0.0000000   -0.061833    0.000000   -0.008621    0.000000
   1937.30   -0.050469    0.020118    0.291539    0.020376   0.0002189   0.0000000   -0.062073    0.000000   -0.007828    0.000000
   1937.35    0.000469    0.019863    0.297934    0.019193  -0.0001567   0.0000000   -0.062104    0.000000   -0.007353    0.000000
   1937.40    0.005272    0.018216    0.304810    0.019154  -0.0000382   0.0000000   -0.061652    0.000000   -0.007458    0.000000
   1937.45    0.062188    0.018395    0.318216    0.021207   0.0002173   0.0000000   -0.060770    0.000000   -0.007933    0.000000
   1937.50    0.093813    0.017449    0.317073    0.022330  -0.0001659   0.0000000   -0.059642    0.000000   -0.008081    0.000000
   1937.55    0.103470    0.017424    0.256462    0.018913   0.0000244   0.0000000   -0.058402    0.000000   -0.008242    0.000000
   1937.60    0.111830    0.015322    0.193094    0.014940   0.0001354   0.0000000   -0.057403    0.000000   -0.008257    0.000000
   1937.65    0.106595    0.018301    0.153909    0.021340  -0.0001062   0.0000000   -0.056737    0.000000   -0.008377    0.000000
   1937.70    0.070890    0.020411    0.116430    0.015387  -0.0000957   0.0000000   -0.056617    0.000000   -0.008341    0.000000
   1937.75    0.030788    0.025156    0.089092    0.022108   0.0002304   0.0000000   -0.056846    0.000000   -0.008857    0.000000
   1937.80    0.046511    0.021882    0.089485    0.018189  -0.0001048   0.0000000   -0.057516    0.000000   -0.009275    0.000000
   1937.85    0.008644    0.026098    0.044162    0.019449  -0.0000711   0.0000000   -0.058372    0.000000   -0.010111    0.000000
   1937.90   -0.006424    0.026111    0.071387    0.022115   0.0003111   0.0000000   -0.058947    0.000000   -0.010805    0.000000
   1937.95   -0.100457    0.035018    0.100498    0.028369  -0.0002024   0.0000000   -0.059467    0.000000   -0.011432    0.000000
   1938.00   -0.152415    0.034700    0.068977    0.025893  -0.0001325   0.0000000   -0.059690    0.000000   -0.011653    0.000000
   1938.05   -0.202507    0.034085    0.094171    0.038915   0.0001892   0.0000000   -0.059593    0.000000   -0.011687    0.000000
   1938.10   -0.146692    0.022119    0.185129    0.020547  -0.0001618   0.0000000   -0.059572    0.000000   -0.011021    0.000000
   1938.15   -0.151334    0.021993    0.207236    0.022028  -0.0000165   0.0000000   -0.059595    0.000000   -0.009855    0.000000
   1938.20   -0.157095    0.024524    0.240673    0.025666   0.0000922   0.0000000   -0.059822    0.000000   -0.008510    0.000000
   1938.25   -0.104629    0.023367    0.293942    0.022707  -0.0000860   0.0000000   -0.060211    0.000000   -0.007718    0.000000
   1938.30   -0.062329    0.022087    0.335960    0.021528  -0.0000784   0.0000000   -0.060447    0.000000   -0.006794    0.000000
   1938.35   -0.062658    0.026383    0.356980    0.022971   0.0001767   0.0000000   -0.060370    0.000000   -0.006628    0.000000
   1938.40   -0.049069    0.023733    0.317519    0.021080  -0.0002288   0.0000000   -0.059952    0.000000   -0.006616    0.000000
   1938.45   -0.044762    0.027617    0.336286    0.021312  -0.0000161   0.0000000   -0.059027    0.000000   -0.006965    0.000000
   1938.50    0.107569    0.025245    0.349525    0.020620   0.0002154   0.0000000   -0.057851    0.000000   -0.007225    0.000000
   1938.55    0.181303    0.024417    0.341560    0.025183  -0.0002742   0.0000000   -0.056653    0.000000   -0.007138    0.000000
   1938.60    0.215539    0.022351    0.319478    0.020718   0.0000915   0.0000000   -0.055671    0.000000   -0.007236    0.000000
   1938.65    0.183712    0.025941    0.171174    0.016186   0.0001212   0.0000000   -0.054907    0.000000   -0.007307    0.000000
   1938.70    0.169063    0.026319    0.201622    0.025652  -0.0001780   0.0000000   -0.054758    0.000000   -0.007423    0.000000
   1938.75    0.179818    0.025308    0.127285    0.019010   0.0000399   0.0000000   -0.055038    0.000000   -0.007781    0.000000
   1938.80    0.089858    0.028719    0.080122    0.017092   0.0001535   0.0000000   -0.055670    0.000000   -0.008342    0.000000
   1938.85    0.049324    0.024794    0.074237    0.019932  -0.0000692   0.0000000   -0.056518    0.000000   -0.009205    0.000000
   1938.90   -0.011327    0.031875    0.080784    0.023795  -0.0000966   0.0000000   -0.057230    0.000000   -0.009981    0.000000
   1938.95   -0.053050    0.042422    0.071346    0.026888   0.0002620   0.0000000   -0.057623    0.000000   -0.010526    0.000000
   1939.00   -0.103778    0.042061    0.084420    0.023260  -0.0001953   0.0000000   -0.057693    0.000000   -0.010850    0.000000
   1939.05   -0.078234    0.033093    0.127702    0.026627   0.0000207   0.0000000   -0.057768    0.000000   -0.010549    0.000000
   1939.10   -0.137434    0.031433    0.164406    0.023203   0.0002137   0.0000000   -0.057624    0.000000   -0.009987    0.000000
   1939.15   -0.099364    0.026991    0.195911    0.022074  -0.0002347   0.0000000   -0.057784    0.000000   -0.008772    0.000000
